,Station,Previous Station Code,Up/Down Line,Day of Week,Hour,Minute,Number of Transfer,GetIn_cnt,GetOut_cnt,PrevCongestion0,PrevCongestion1,PrevCongestion2,PrevCongestion3,PrevCongestion4,PrevCongestion5,PrevCongestion6,PrevCongestion7,PrevCongestion8,PrevCongestion9,sin_time,cos_time,sin_minute,cos_minute,Route Code_0.0,Route Code_1.0,Route Code_2.0,Route Code_3.0,Route Code_4.0,Route Code_5.0,Fast Transfer0,Fast Transfer1,Fast Transfer2,Fast Transfer3,Fast Transfer4,Fast Transfer5,Fast Transfer6,Fast Transfer7,Fast Transfer8,Fast Transfer9,Fast Get Off0,Fast Get Off1,Fast Get Off2,Fast Get Off3,Fast Get Off4,Fast Get Off5,Fast Get Off6,Fast Get Off7,Fast Get Off8,Fast Get Off9
15017,223,223,0,4,7,20,0.0,634.3473722485485,1391.838947276856,116.33333333333331,140.5,134.5,137.5,135.5,137.5,141.66666666666666,132.5,121.33333333333331,166.83333333333334,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
12628,219,219,0,4,8,20,0.0,256.76072537855345,4167.332683421168,98.0,79.8,84.8,88.8,77.8,75.8,81.8,81.8,70.6,68.8,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19529,232,232,1,4,10,30,0.0,1799.2761342020588,1115.4622615247956,19.6,23.4,25.4,27.4,23.4,23.6,25.4,24.6,17.4,13.2,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14361,222,222,1,2,7,40,1.0,324.70598370175395,1237.0972540055736,37.0,43.0,47.0,52.0,49.0,49.0,51.0,35.0,34.0,43.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11947,218,218,1,2,6,30,1.0,122.39297504279284,195.0053035318665,28.0,29.0,34.0,35.0,30.0,37.0,25.0,25.0,25.0,22.0,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25466,242,242,1,4,7,30,0.0,642.7438177274781,274.79353268470834,103.25,97.25,77.25,78.25,81.25,73.25,72.25,68.25,58.0,54.25,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12036,218,218,0,4,9,0,1.0,52.79058660104278,84.10976496128421,30.75,29.75,34.75,37.0,42.25,37.0,25.75,22.5,25.5,21.5,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9812,214,214,0,1,8,40,0.0,1591.147867328728,653.9589413809549,47.75,50.0,57.0,56.25,49.0,57.25,65.5,43.75,43.5,49.75,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
26098,242,242,0,1,10,30,0.0,238.34385350539867,101.8996180002232,12.0,15.5,17.5,21.0,18.5,16.5,20.5,16.5,15.5,12.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25975,242,242,0,3,8,40,0.0,330.6392214735119,187.2669414201333,19.5,28.5,39.0,31.5,30.5,41.0,29.5,39.5,33.5,21.5,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17236,227,227,1,3,7,20,0.0,519.3472042649843,125.32636523244472,31.2,42.6,39.6,36.4,32.4,37.4,39.4,32.2,26.2,17.2,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13738,221,221,1,1,10,50,0.0,173.1753959604213,1600.6419276980755,27.4,28.4,32.6,38.8,35.8,40.8,34.6,24.4,24.4,19.4,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3798,206,206,1,4,10,0,1.0,380.7823414984461,241.0998900157602,25.33333333333333,34.5,33.5,30.33333333333333,28.33333333333333,29.666666666666668,26.166666666666668,31.5,27.166666666666668,26.166666666666668,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
12679,219,219,0,0,7,30,0.0,182.84225956133287,1655.378840726432,66.16666666666667,62.16666666666666,58.16666666666666,60.16666666666666,62.16666666666666,55.16666666666666,70.16666666666667,66.16666666666667,49.16666666666666,62.16666666666666,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22604,238,238,1,3,9,0,1.0,404.8985915850778,321.41142788101405,69.6,69.0,63.8,68.6,77.0,80.8,84.6,75.6,69.0,69.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29990,235,235,0,3,10,0,0.0,543.7090230220965,452.2028003126828,21.5,28.0,31.33333333333333,24.83333333333333,25.666666666666668,18.166666666666668,21.5,17.333333333333332,14.0,12.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
8538,212,212,0,3,7,30,1.0,921.568332112516,456.1048306928466,65.75,78.0,73.75,60.5,61.75,65.75,73.75,54.5,54.25,70.0,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
26250,243,243,0,3,6,20,1.0,58.09301868920587,62.73171288826815,10.0,15.0,19.0,23.0,19.0,21.0,13.0,14.0,9.0,7.0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
26222,243,243,0,0,9,40,1.0,58.09301868920587,62.73171288826815,15.0,21.5,26.75,25.5,20.75,21.75,16.75,19.75,16.0,13.75,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
16113,225,225,1,1,8,40,0.0,175.2543302887281,410.84775481624433,34.0,42.0,55.0,42.0,47.0,54.0,37.0,36.0,24.0,20.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6759,210,210,1,4,6,40,0.0,141.8552022578124,260.30610351188284,27.2,24.4,32.4,33.4,28.4,27.6,31.2,27.4,24.4,27.4,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
12850,219,219,0,2,6,50,0.0,91.09900853724577,514.3975313707011,29.4,29.6,29.4,35.6,30.6,20.2,29.4,23.4,16.2,20.4,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7606,211,211,1,0,9,50,1.0,139.12154789431838,449.3112180995948,32.0,29.0,41.0,36.0,29.0,29.0,30.0,29.0,25.0,31.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
16842,226,226,0,4,9,30,1.0,665.5476745600846,807.245163549228,57.0,78.2,94.8,97.8,98.4,86.0,98.6,97.0,86.0,73.6,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8241,212,212,1,3,7,40,1.0,714.9576952847444,353.8485939646877,23.0,23.0,29.0,30.0,25.0,28.0,31.0,29.0,26.0,26.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10884,216,216,0,0,8,0,1.0,1943.4016053344355,2104.286392833937,58.75,47.25,51.5,53.75,53.75,58.75,55.5,42.25,45.25,38.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12776,219,219,0,3,10,40,0.0,182.84225956133287,1655.378840726432,22.0,23.0,34.0,46.0,41.0,39.0,40.0,40.0,28.0,28.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20578,233,233,1,2,7,10,1.0,995.2956013778096,344.5824982703786,33.0,36.0,32.0,47.0,35.0,40.0,52.0,37.0,38.0,32.0,0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
14197,222,222,1,0,9,0,1.0,154.60167419269263,435.73470609042926,47.0,55.0,44.0,69.0,52.0,64.0,60.0,54.0,39.0,36.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18496,229,229,1,3,6,50,0.0,209.77954429200665,52.930838587626994,17.666666666666668,22.666666666666668,23.666666666666668,30.0,24.0,21.666666666666668,34.0,23.666666666666668,12.333333333333334,16.333333333333332,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25737,242,242,1,2,10,10,0.0,642.7438177274781,274.79353268470834,28.0,26.0,21.0,23.0,21.0,21.0,20.0,23.0,21.0,16.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9008,213,213,0,4,6,40,0.0,408.4651532646924,222.574920888603,34.0,29.0,20.5,18.5,23.75,21.75,23.75,22.75,24.75,38.0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18538,229,229,1,3,9,10,0.0,209.77954429200665,52.930838587626994,25.4,28.4,29.4,31.6,30.4,28.4,34.4,28.6,21.2,17.2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14844,223,223,1,3,8,0,0.0,231.05909166933367,977.141285868806,40.0,41.8,38.8,48.4,52.8,54.8,46.4,37.2,31.6,26.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25999,242,242,0,3,10,0,0.0,238.34385350539867,101.8996180002232,9.5,12.5,14.5,18.5,17.0,15.5,15.5,12.5,10.5,9.5,0.4999999999999999,-0.8660254037844387,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4160,206,206,0,0,7,0,1.0,465.9683434330608,295.0370962856096,46.0,53.0,53.0,51.0,49.0,46.0,36.0,41.0,37.0,59.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
23066,238,238,0,1,8,40,1.0,489.37937086460215,820.1762692373022,14.0,20.0,26.0,24.0,20.0,24.0,25.0,33.0,27.0,18.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
20850,233,233,0,1,7,50,1.0,1074.8002890331493,372.1079126885255,84.0,81.0,84.0,85.16666666666667,83.33333333333333,83.33333333333333,84.0,71.0,76.83333333333333,65.83333333333333,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
14918,223,223,1,1,9,10,0.0,77.47884508011224,161.75289367608968,37.0,32.6,39.0,52.6,45.8,44.8,41.0,42.8,26.0,20.8,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18335,229,229,1,4,7,50,0.0,598.0261319639557,89.48206478875868,40.0,38.0,40.0,51.0,38.0,46.0,50.0,43.0,35.0,30.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22802,238,238,0,4,9,0,1.0,155.54250430533307,123.47076389980784,12.0,24.0,27.0,21.0,21.0,23.0,26.0,19.0,17.0,11.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
28086,234,234,1,0,9,20,2.0,851.1594452358738,354.36511511308214,35.0,38.0,42.0,56.0,47.0,56.0,69.0,55.0,47.0,35.0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
23210,239,239,1,4,7,0,2.0,1424.8229552435582,862.1643892517473,38.4,33.0,27.8,27.8,26.8,34.2,26.6,23.6,26.8,21.4,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4569,207,207,1,0,6,40,0.0,204.56561364639705,88.31739709389302,31.4,39.2,40.2,35.4,33.4,29.8,38.2,34.4,30.8,30.6,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21143,236,236,1,1,7,20,1.0,742.2106392266288,723.6396459520166,55.25,48.75,56.25,44.75,47.75,48.75,58.25,53.5,55.5,56.25,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8993,213,213,1,2,10,20,0.0,1070.1749926791106,245.15816486108568,25.0,30.5,44.0,40.0,29.5,29.5,27.5,29.5,21.5,17.0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6029,209,209,1,4,8,20,0.0,152.22848583001868,917.4219373040456,114.4,81.2,108.6,115.4,103.6,93.4,102.4,99.4,80.4,96.4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
14014,221,221,0,1,8,50,0.0,509.0596320331012,6875.981655458711,93.8,108.0,137.8,149.6,147.6,131.8,104.8,122.8,112.8,99.8,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3725,205,205,0,2,9,30,2.0,91.97357658815984,174.11909312844836,30.5,44.5,49.5,49.5,47.0,44.0,40.0,32.0,35.5,36.5,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
10039,215,215,1,3,7,30,0.0,689.8636019922072,410.104788243895,41.0,45.0,59.0,64.0,59.0,58.0,56.0,42.0,36.0,39.0,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15404,224,224,1,0,9,40,0.0,54.10213425944378,125.44420428606328,16.6,22.0,22.8,25.0,24.6,27.6,21.0,19.4,14.0,8.4,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24245,240,240,1,2,10,50,0.0,825.883745480845,811.7269792198414,38.0,33.0,34.0,30.0,33.0,32.0,32.0,35.0,28.0,26.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
7792,211,211,1,2,10,20,1.0,345.36128762850257,1134.5969942080114,22.0,19.0,32.0,28.0,21.0,24.0,23.0,23.0,18.0,19.0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
28496,234,234,0,0,7,0,2.0,1909.7341462602265,583.294083417033,36.0,47.0,50.0,39.0,41.0,36.0,47.0,38.0,31.0,46.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
29747,235,235,0,4,6,30,0.0,168.01556718758349,170.54324499415824,41.833333333333336,48.833333333333336,28.666666666666668,37.66666666666666,30.666666666666668,41.833333333333336,38.66666666666666,28.5,27.5,22.5,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
23032,238,238,0,1,6,50,1.0,155.54250430533307,123.47076389980784,14.0,21.0,18.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9240,213,213,0,2,6,0,0.0,408.4651532646924,222.574920888603,15.75,25.25,28.5,29.0,22.0,24.25,36.25,25.25,21.5,34.5,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25209,241,241,0,3,7,40,0.0,210.0093729146572,110.29308983340398,34.25,36.5,34.5,38.5,39.75,44.0,32.5,29.5,38.75,26.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5425,208,208,1,3,10,30,3.0,462.3672178448281,232.9447644177005,21.0,25.2,25.2,25.2,24.2,27.2,22.0,28.2,23.2,22.2,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27540,231,231,1,0,8,20,0.0,1567.1319591051094,350.80479771313435,66.0,72.0,63.0,86.0,84.0,75.0,96.0,80.0,68.0,60.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20312,233,233,1,0,7,20,1.0,995.2956013778096,344.5824982703786,43.0,44.0,47.0,78.0,54.0,57.0,75.0,54.0,55.0,54.0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
6726,209,209,0,2,9,40,0.0,33.06639190306999,78.88075895305204,34.333333333333336,39.333333333333336,50.0,40.333333333333336,42.0,35.666666666666664,33.0,34.666666666666664,37.0,34.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2730,204,204,0,3,6,0,1.0,36.83498505271031,268.13546901850856,15.0,21.0,19.0,18.0,15.0,16.0,12.0,15.0,18.0,20.0,1.0,6.123233995736766e-17,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
24372,240,240,0,0,7,50,0.0,289.0998161629905,284.14425365687083,38.25,43.5,36.25,34.0,41.5,39.5,30.25,28.25,34.25,26.25,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
3096,205,205,1,0,9,0,2.0,55.09217683649767,104.297345227716,44.0,45.0,37.0,39.0,34.0,35.0,22.0,28.0,32.0,25.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
26068,242,242,0,1,8,50,0.0,330.6392214735119,187.2669414201333,19.5,23.5,29.5,25.5,22.5,27.5,26.5,29.5,24.5,16.5,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17989,228,228,1,2,10,0,0.0,893.84243572509,214.5304125398676,10.5,14.0,14.5,14.0,15.5,17.5,15.0,14.0,11.0,5.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24111,240,240,1,3,9,40,0.0,329.95249804710085,343.45581265442854,53.0,52.0,49.0,46.0,39.0,53.0,57.0,52.0,46.0,44.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
3566,205,205,0,3,10,40,2.0,150.72776192664583,441.479678541609,23.5,32.5,37.0,34.0,36.0,33.5,31.5,24.0,22.0,21.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2229,203,203,0,2,9,50,1.0,41.46824280482063,340.1697659844885,25.666666666666668,31.0,34.333333333333336,47.333333333333336,37.333333333333336,42.0,31.33333333333333,27.666666666666668,33.333333333333336,33.333333333333336,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
644,201,201,1,1,7,10,1.0,101.32010032092283,1228.901458644283,57.5,51.5,38.66666666666666,36.833333333333336,35.666666666666664,38.66666666666666,33.666666666666664,31.83333333333333,34.666666666666664,37.66666666666666,0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
13385,220,220,0,1,6,20,1.0,185.69468983066108,695.7424665845086,34.666666666666664,32.666666666666664,34.333333333333336,34.666666666666664,37.5,34.333333333333336,27.666666666666668,30.5,27.166666666666668,21.166666666666668,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17147,227,227,1,4,9,50,0.0,171.79641303193503,64.79957147070175,14.0,16.0,17.0,19.0,20.0,23.0,19.0,15.0,10.0,8.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15482,224,224,1,1,6,10,0.0,54.10213425944378,125.44420428606328,9.0,9.0,13.0,14.0,16.0,16.0,15.0,13.0,10.0,6.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26971,230,230,1,3,8,20,1.0,2900.8515074259803,531.7671205360647,47.0,52.2,43.4,47.0,56.0,47.0,62.2,55.0,42.8,35.4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9273,213,213,0,2,8,40,0.0,1768.2572857671057,605.4857581400341,39.285714285714285,41.142857142857146,49.57142857142857,49.57142857142857,41.142857142857146,45.285714285714285,56.42857142857143,37.57142857142857,37.57142857142857,46.142857142857146,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10735,216,216,1,1,10,30,1.0,2200.9102969155,1426.5843120003265,29.0,32.0,40.5,46.0,41.0,36.0,32.5,25.0,18.5,14.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
16768,226,226,1,2,8,20,1.0,634.4654496657616,432.6967760769866,42.6,49.2,47.2,49.6,55.2,59.2,46.4,43.2,30.8,20.6,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21296,236,236,0,4,8,40,1.0,555.9478562989234,1498.2469519259482,42.0,54.0,57.0,49.0,35.0,35.0,45.0,48.0,36.0,28.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17811,228,228,1,0,10,10,0.0,893.84243572509,214.5304125398676,14.5,19.5,22.5,22.0,24.5,26.0,23.0,19.5,13.0,10.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23500,239,239,0,4,6,10,2.0,216.59401946206907,130.6534608045004,8.0,15.0,17.0,14.0,9.0,9.0,11.0,13.0,9.0,5.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
